SAMPLES	M1M2M3_TP	M1M2M3_FP	M1M2_TP	M1M2_FP	M1M3_TP	M1M3_FP	M1_TP	M1_FP	TP_rem_per	FP_rem_per
M1-1.M2-12.M3-7	27	22	0	6	2	0	6	11	0.0	21.4285714286
M1-1.M2-12.M3-17	27	24	0	4	1	0	7	11	0.0	14.2857142857
M1-1.M2-12.M3-4	22	27	5	1	2	4	6	7	18.5185185185	3.57142857143
M1-1.M2-12.M3-16	26	26	1	2	2	1	6	10	3.7037037037	7.14285714286
M1-1.M2-12.M3-10	26	23	1	5	2	1	6	10	3.7037037037	17.8571428571
M1-1.M2-12.M3-1	25	26	2	2	1	7	7	4	7.40740740741	7.14285714286
M1-1.M2-12.M3-5	25	27	2	1	2	5	6	6	7.40740740741	3.57142857143
M1-1.M2-12.M3-14	27	26	0	2	1	1	7	10	0.0	7.14285714286
M1-1.M2-12.M3-12	27	24	0	4	2	0	6	11	0.0	14.2857142857
M1-1.M2-12.M3-13	27	25	0	3	1	0	7	11	0.0	10.7142857143
M1-1.M2-12.M3-6	22	27	5	1	2	4	6	7	18.5185185185	3.57142857143
M1-1.M2-12.M3-2	23	26	4	2	2	5	6	6	14.8148148148	7.14285714286
M1-1.M2-12.M3-3	20	26	7	2	1	4	7	7	25.9259259259	7.14285714286
M1-1.M2-2.M3-8	22	30	1	4	6	0	6	5	4.34782608696	11.7647058824
M1-1.M2-2.M3-9	22	33	1	1	6	0	6	5	4.34782608696	2.94117647059
M1-1.M2-2.M3-18	22	28	1	6	5	2	7	3	4.34782608696	17.6470588235
M1-1.M2-2.M3-15	22	27	1	7	5	2	7	3	4.34782608696	20.5882352941
M1-1.M2-2.M3-11	22	22	1	12	6	0	6	5	4.34782608696	35.2941176471
M1-1.M2-2.M3-7	23	22	0	12	6	0	6	5	0.0	35.2941176471
M1-1.M2-2.M3-17	22	24	1	10	6	0	6	5	4.34782608696	29.4117647059
M1-1.M2-2.M3-4	18	31	5	3	6	0	6	5	21.7391304348	8.82352941176
M1-1.M2-2.M3-16	23	27	0	7	5	0	7	5	0.0	20.5882352941
M1-1.M2-2.M3-10	22	23	1	11	6	1	6	4	4.34782608696	32.3529411765
M1-1.M2-2.M3-1	20	32	3	2	6	1	6	4	13.0434782609	5.88235294118
M1-1.M2-2.M3-5	22	32	1	2	5	0	7	5	4.34782608696	5.88235294118
M1-1.M2-2.M3-14	22	26	1	8	6	1	6	4	4.34782608696	23.5294117647
M1-1.M2-2.M3-12	23	24	0	10	6	0	6	5	0.0	29.4117647059
M1-1.M2-2.M3-13	22	25	1	9	6	0	6	5	4.34782608696	26.4705882353
M1-1.M2-2.M3-6	20	31	3	3	4	0	8	5	13.0434782609	8.82352941176
M1-1.M2-2.M3-2	19	29	4	5	6	2	6	3	17.3913043478	14.7058823529
M1-1.M2-2.M3-3	16	30	7	4	5	0	7	5	30.4347826087	11.7647058824
M1-1.M2-5.M3-8	28	30	1	3	0	0	6	6	3.44827586207	9.09090909091
M1-1.M2-5.M3-9	28	33	1	0	0	0	6	6	3.44827586207	0.0
M1-1.M2-5.M3-18	27	27	2	6	0	3	6	3	6.89655172414	18.1818181818
M1-1.M2-5.M3-15	27	26	2	7	0	3	6	3	6.89655172414	21.2121212121
M1-1.M2-5.M3-11	28	21	1	12	0	1	6	5	3.44827586207	36.3636363636
M1-1.M2-5.M3-7	29	22	0	11	0	0	6	6	0.0	33.3333333333
M1-1.M2-5.M3-17	28	23	1	10	0	1	6	5	3.44827586207	30.303030303
M1-1.M2-5.M3-4	24	31	5	2	0	0	6	6	17.2413793103	6.06060606061
M1-1.M2-5.M3-16	28	26	1	7	0	1	6	5	3.44827586207	21.2121212121
M1-1.M2-5.M3-10	28	22	1	11	0	2	6	4	3.44827586207	33.3333333333
M1-1.M2-5.M3-1	26	32	3	1	0	1	6	5	10.3448275862	3.0303030303
M1-1.M2-5.M3-5	27	32	2	1	0	0	6	6	6.89655172414	3.0303030303
M1-1.M2-5.M3-14	28	25	1	8	0	2	6	4	3.44827586207	24.2424242424
M1-1.M2-5.M3-12	29	24	0	9	0	0	6	6	0.0	27.2727272727
M1-1.M2-5.M3-13	28	24	1	9	0	1	6	5	3.44827586207	27.2727272727
M1-1.M2-5.M3-6	24	31	5	2	0	0	6	6	17.2413793103	6.06060606061
M1-1.M2-5.M3-2	25	29	4	4	0	2	6	4	13.7931034483	12.1212121212
M1-1.M2-5.M3-3	21	30	8	3	0	0	6	6	27.5862068966	9.09090909091
M1-1.M2-9.M3-8	27	30	1	3	1	0	6	6	3.57142857143	9.09090909091
M1-1.M2-9.M3-9	27	32	1	1	1	1	6	5	3.57142857143	3.0303030303
M1-1.M2-9.M3-18	26	28	2	5	1	2	6	4	7.14285714286	15.1515151515
M1-1.M2-9.M3-15	26	27	2	6	1	2	6	4	7.14285714286	18.1818181818
M1-1.M2-9.M3-11	27	22	1	11	1	0	6	6	3.57142857143	33.3333333333
M1-1.M2-9.M3-7	28	22	0	11	1	0	6	6	0.0	33.3333333333
M1-1.M2-9.M3-17	27	24	1	9	1	0	6	6	3.57142857143	27.2727272727
M1-1.M2-9.M3-4	23	31	5	2	1	0	6	6	17.8571428571	6.06060606061
M1-1.M2-9.M3-16	27	27	1	6	1	0	6	6	3.57142857143	18.1818181818
M1-1.M2-9.M3-10	27	23	1	10	1	1	6	5	3.57142857143	30.303030303
M1-1.M2-9.M3-1	25	31	3	2	1	2	6	4	10.7142857143	6.06060606061
M1-1.M2-9.M3-5	26	32	2	1	1	0	6	6	7.14285714286	3.0303030303
M1-1.M2-9.M3-14	27	26	1	7	1	1	6	5	3.57142857143	21.2121212121
M1-1.M2-9.M3-12	28	24	0	9	1	0	6	6	0.0	27.2727272727
M1-1.M2-9.M3-13	27	25	1	8	1	0	6	6	3.57142857143	24.2424242424
M1-1.M2-9.M3-6	23	31	5	2	1	0	6	6	17.8571428571	6.06060606061
M1-1.M2-9.M3-2	24	29	4	4	1	2	6	4	14.2857142857	12.1212121212
M1-1.M2-9.M3-3	20	29	8	4	1	1	6	5	28.5714285714	12.1212121212
M1-1.M2-6.M3-8	28	29	0	2	0	1	7	7	0.0	6.45161290323
M1-1.M2-6.M3-9	28	31	0	0	0	2	7	6	0.0	0.0
M1-1.M2-6.M3-18	26	26	2	5	1	4	6	4	7.14285714286	16.1290322581
M1-1.M2-6.M3-15	26	25	2	6	1	4	6	4	7.14285714286	19.3548387097
M1-1.M2-6.M3-11	28	20	0	11	0	2	7	6	0.0	35.4838709677
M1-1.M2-6.M3-7	28	22	0	9	1	0	6	8	0.0	29.0322580645
M1-1.M2-6.M3-17	27	23	1	8	1	1	6	7	3.57142857143	25.8064516129
M1-1.M2-6.M3-4	24	30	4	1	0	1	7	7	14.2857142857	3.22580645161
M1-1.M2-6.M3-16	27	26	1	5	1	1	6	7	3.57142857143	16.1290322581
M1-1.M2-6.M3-10	28	21	0	10	0	3	7	5	0.0	32.2580645161
M1-1.M2-6.M3-1	26	30	2	1	0	3	7	5	7.14285714286	3.22580645161
M1-1.M2-6.M3-5	26	31	2	0	1	1	6	7	7.14285714286	0.0
M1-1.M2-6.M3-14	27	24	1	7	1	3	6	5	3.57142857143	22.5806451613
M1-1.M2-6.M3-12	28	24	0	7	1	0	6	8	0.0	22.5806451613
M1-1.M2-6.M3-13	27	24	1	7	1	1	6	7	3.57142857143	22.5806451613
M1-1.M2-6.M3-6	24	30	4	1	0	1	7	7	14.2857142857	3.22580645161
M1-1.M2-6.M3-2	25	28	3	3	0	3	7	5	10.7142857143	9.67741935484
M1-1.M2-6.M3-3	21	28	7	3	0	2	7	6	25.0	9.67741935484
M1-1.M2-10.M3-8	27	30	1	3	1	0	6	6	3.57142857143	9.09090909091
M1-1.M2-10.M3-9	27	31	1	2	1	2	6	4	3.57142857143	6.06060606061
M1-1.M2-10.M3-18	27	28	1	5	0	2	7	4	3.57142857143	15.1515151515
M1-1.M2-10.M3-15	27	27	1	6	0	2	7	4	3.57142857143	18.1818181818
M1-1.M2-10.M3-11	27	22	1	11	1	0	6	6	3.57142857143	33.3333333333
M1-1.M2-10.M3-7	28	22	0	11	1	0	6	6	0.0	33.3333333333
M1-1.M2-10.M3-17	28	24	0	9	0	0	7	6	0.0	27.2727272727
M1-1.M2-10.M3-4	23	30	5	3	1	1	6	5	17.8571428571	9.09090909091
M1-1.M2-10.M3-16	27	27	1	6	1	0	6	6	3.57142857143	18.1818181818
M1-1.M2-10.M3-10	27	23	1	10	1	1	6	5	3.57142857143	30.303030303
M1-1.M2-10.M3-1	25	31	3	2	1	2	6	4	10.7142857143	6.06060606061
M1-1.M2-10.M3-5	26	31	2	2	1	1	6	5	7.14285714286	6.06060606061
M1-1.M2-10.M3-14	28	27	0	6	0	0	7	6	0.0	18.1818181818
M1-1.M2-10.M3-12	28	24	0	9	1	0	6	6	0.0	27.2727272727
M1-1.M2-10.M3-13	28	25	0	8	0	0	7	6	0.0	24.2424242424
M1-1.M2-10.M3-6	23	30	5	3	1	1	6	5	17.8571428571	9.09090909091
M1-1.M2-10.M3-2	24	29	4	4	1	2	6	4	14.2857142857	12.1212121212
M1-1.M2-10.M3-3	20	29	8	4	1	1	6	5	28.5714285714	12.1212121212
M1-1.M2-4.M3-8	23	29	0	3	5	1	7	6	0.0	9.375
M1-1.M2-4.M3-9	23	31	0	1	5	2	7	5	0.0	3.125
M1-1.M2-4.M3-18	21	27	2	5	6	3	6	4	8.69565217391	15.625
M1-1.M2-4.M3-15	21	26	2	6	6	3	6	4	8.69565217391	18.75
M1-1.M2-4.M3-11	23	20	0	12	5	2	7	5	0.0	37.5
M1-1.M2-4.M3-7	23	22	0	10	6	0	6	7	0.0	31.25
M1-1.M2-4.M3-17	22	23	1	9	6	1	6	6	4.34782608696	28.125
M1-1.M2-4.M3-4	21	30	2	2	3	1	9	6	8.69565217391	6.25
M1-1.M2-4.M3-16	22	26	1	6	6	1	6	6	4.34782608696	18.75
M1-1.M2-4.M3-10	23	22	0	10	5	2	7	5	0.0	31.25
M1-1.M2-4.M3-1	22	30	1	2	4	3	8	4	4.34782608696	6.25
M1-1.M2-4.M3-5	21	31	2	1	6	1	6	6	8.69565217391	3.125
M1-1.M2-4.M3-14	22	24	1	8	6	3	6	4	4.34782608696	25.0
M1-1.M2-4.M3-12	23	24	0	8	6	0	6	7	0.0	25.0
M1-1.M2-4.M3-13	22	24	1	8	6	1	6	6	4.34782608696	25.0
M1-1.M2-4.M3-6	19	30	4	2	5	1	7	6	17.3913043478	6.25
M1-1.M2-4.M3-2	21	29	2	3	4	2	8	5	8.69565217391	9.375
M1-1.M2-4.M3-3	17	28	6	4	4	2	8	5	26.0869565217	12.5
M1-1.M2-3.M3-8	15	30	0	2	13	0	7	7	0.0	6.25
M1-1.M2-3.M3-9	15	32	0	0	13	1	7	6	0.0	0.0
M1-1.M2-3.M3-18	13	27	2	5	14	3	6	4	13.3333333333	15.625
M1-1.M2-3.M3-15	13	26	2	6	14	3	6	4	13.3333333333	18.75
M1-1.M2-3.M3-11	15	21	0	11	13	1	7	6	0.0	34.375
M1-1.M2-3.M3-7	15	22	0	10	14	0	6	7	0.0	31.25
M1-1.M2-3.M3-17	14	23	1	9	14	1	6	6	6.66666666667	28.125
M1-1.M2-3.M3-4	15	31	0	1	9	0	11	7	0.0	3.125
M1-1.M2-3.M3-16	14	26	1	6	14	1	6	6	6.66666666667	18.75
M1-1.M2-3.M3-10	15	22	0	10	13	2	7	5	0.0	31.25
M1-1.M2-3.M3-1	15	31	0	1	11	2	9	5	0.0	3.125
M1-1.M2-3.M3-5	14	32	1	0	13	0	7	7	6.66666666667	0.0
M1-1.M2-3.M3-14	14	25	1	7	14	2	6	5	6.66666666667	21.875
M1-1.M2-3.M3-12	15	24	0	8	14	0	6	7	0.0	25.0
M1-1.M2-3.M3-13	14	24	1	8	14	1	6	6	6.66666666667	25.0
M1-1.M2-3.M3-6	13	31	2	1	11	0	9	7	13.3333333333	3.125
M1-1.M2-3.M3-2	14	29	1	3	11	2	9	5	6.66666666667	9.375
M1-1.M2-3.M3-3	13	29	2	3	8	1	12	6	13.3333333333	9.375
M1-6.M2-8.M3-8	33	28	0	0	0	0	118	8	0.0	0.0
M1-6.M2-8.M3-9	33	28	0	0	0	1	118	7	0.0	0.0
M1-6.M2-8.M3-18	31	27	2	1	0	3	118	5	6.06060606061	3.57142857143
M1-6.M2-8.M3-15	31	26	2	2	0	3	118	5	6.06060606061	7.14285714286
M1-6.M2-8.M3-11	32	21	1	7	0	1	118	7	3.0303030303	25.0
M1-6.M2-8.M3-7	33	22	0	6	0	0	118	8	0.0	21.4285714286
M1-6.M2-8.M3-17	32	23	1	5	0	3	118	5	3.0303030303	17.8571428571
M1-6.M2-8.M3-4	26	27	7	1	0	0	118	8	21.2121212121	3.57142857143
M1-6.M2-8.M3-16	32	26	1	2	0	3	118	5	3.0303030303	7.14285714286
M1-6.M2-8.M3-10	32	22	1	6	0	3	118	5	3.0303030303	21.4285714286
M1-6.M2-8.M3-1	29	27	4	1	0	2	118	6	12.1212121212	3.57142857143
M1-6.M2-8.M3-5	27	28	6	0	0	0	118	8	18.1818181818	0.0
M1-6.M2-8.M3-14	32	25	1	3	0	4	118	4	3.0303030303	10.7142857143
M1-6.M2-8.M3-12	33	24	0	4	0	1	118	7	0.0	14.2857142857
M1-6.M2-8.M3-13	31	24	2	4	0	4	118	4	6.06060606061	14.2857142857
M1-6.M2-8.M3-6	27	27	6	1	0	0	118	8	18.1818181818	3.57142857143
M1-6.M2-8.M3-2	29	26	4	2	0	1	118	7	12.1212121212	7.14285714286
M1-6.M2-8.M3-3	23	26	10	2	0	1	118	7	30.303030303	7.14285714286
M1-6.M2-7.M3-8	33	28	0	0	0	0	118	8	0.0	0.0
M1-6.M2-7.M3-9	33	28	0	0	0	1	118	7	0.0	0.0
M1-6.M2-7.M3-18	31	27	2	1	0	3	118	5	6.06060606061	3.57142857143
M1-6.M2-7.M3-15	31	26	2	2	0	3	118	5	6.06060606061	7.14285714286
M1-6.M2-7.M3-11	32	21	1	7	0	1	118	7	3.0303030303	25.0
M1-6.M2-7.M3-7	33	22	0	6	0	0	118	8	0.0	21.4285714286
M1-6.M2-7.M3-17	32	23	1	5	0	3	118	5	3.0303030303	17.8571428571
M1-6.M2-7.M3-4	26	27	7	1	0	0	118	8	21.2121212121	3.57142857143
M1-6.M2-7.M3-16	32	26	1	2	0	3	118	5	3.0303030303	7.14285714286
M1-6.M2-7.M3-10	32	22	1	6	0	3	118	5	3.0303030303	21.4285714286
M1-6.M2-7.M3-1	29	27	4	1	0	2	118	6	12.1212121212	3.57142857143
M1-6.M2-7.M3-5	27	28	6	0	0	0	118	8	18.1818181818	0.0
M1-6.M2-7.M3-14	32	25	1	3	0	4	118	4	3.0303030303	10.7142857143
M1-6.M2-7.M3-12	33	24	0	4	0	1	118	7	0.0	14.2857142857
M1-6.M2-7.M3-13	31	24	2	4	0	4	118	4	6.06060606061	14.2857142857
M1-6.M2-7.M3-6	27	27	6	1	0	0	118	8	18.1818181818	3.57142857143
M1-6.M2-7.M3-2	29	26	4	2	0	1	118	7	12.1212121212	7.14285714286
M1-6.M2-7.M3-3	23	26	10	2	0	1	118	7	30.303030303	7.14285714286
M1-6.M2-1.M3-8	23	27	0	1	10	1	118	7	0.0	3.57142857143
M1-6.M2-1.M3-9	23	28	0	0	10	1	118	7	0.0	0.0
M1-6.M2-1.M3-18	21	26	2	2	10	4	118	4	8.69565217391	7.14285714286
M1-6.M2-1.M3-15	21	25	2	3	10	4	118	4	8.69565217391	10.7142857143
M1-6.M2-1.M3-11	23	21	0	7	9	1	119	7	0.0	25.0
M1-6.M2-1.M3-7	23	22	0	6	10	0	118	8	0.0	21.4285714286
M1-6.M2-1.M3-17	22	23	1	5	10	3	118	5	4.34782608696	17.8571428571
M1-6.M2-1.M3-4	21	26	2	2	5	1	123	7	8.69565217391	7.14285714286
M1-6.M2-1.M3-16	22	25	1	3	10	4	118	4	4.34782608696	10.7142857143
M1-6.M2-1.M3-10	23	22	0	6	9	3	119	5	0.0	21.4285714286
M1-6.M2-1.M3-1	22	27	1	1	7	2	121	6	4.34782608696	3.57142857143
M1-6.M2-1.M3-5	20	27	3	1	7	1	121	7	13.0434782609	3.57142857143
M1-6.M2-1.M3-14	22	25	1	3	10	4	118	4	4.34782608696	10.7142857143
M1-6.M2-1.M3-12	23	24	0	4	10	1	118	7	0.0	14.2857142857
M1-6.M2-1.M3-13	22	24	1	4	9	4	119	4	4.34782608696	14.2857142857
M1-6.M2-1.M3-6	20	26	3	2	7	1	121	7	13.0434782609	7.14285714286
M1-6.M2-1.M3-2	21	25	2	3	8	2	120	6	8.69565217391	10.7142857143
M1-6.M2-1.M3-3	16	26	7	2	7	1	121	7	30.4347826087	7.14285714286
M1-6.M2-11.M3-8	32	27	0	4	1	1	118	4	0.0	12.9032258065
M1-6.M2-11.M3-9	32	27	0	4	1	2	118	3	0.0	12.9032258065
M1-6.M2-11.M3-18	31	29	1	2	0	1	119	4	3.125	6.45161290323
M1-6.M2-11.M3-15	31	28	1	3	0	1	119	4	3.125	9.67741935484
M1-6.M2-11.M3-11	31	22	1	9	1	0	118	5	3.125	29.0322580645
M1-6.M2-11.M3-7	32	22	0	9	1	0	118	5	0.0	29.0322580645
M1-6.M2-11.M3-17	32	26	0	5	0	0	119	5	0.0	16.1290322581
M1-6.M2-11.M3-4	25	26	7	5	1	1	118	4	21.875	16.1290322581
M1-6.M2-11.M3-16	31	28	1	3	1	1	118	4	3.125	9.67741935484
M1-6.M2-11.M3-10	31	25	1	6	1	0	118	5	3.125	19.3548387097
M1-6.M2-11.M3-1	28	26	4	5	1	3	118	2	12.5	16.1290322581
M1-6.M2-11.M3-5	26	27	6	4	1	1	118	4	18.75	12.9032258065
M1-6.M2-11.M3-14	32	28	0	3	0	1	119	4	0.0	9.67741935484
M1-6.M2-11.M3-12	32	25	0	6	1	0	118	5	0.0	19.3548387097
M1-6.M2-11.M3-13	31	28	1	3	0	0	119	5	3.125	9.67741935484
M1-6.M2-11.M3-6	26	26	6	5	1	1	118	4	18.75	16.1290322581
M1-6.M2-11.M3-2	28	26	4	5	1	1	118	4	12.5	16.1290322581
M1-6.M2-11.M3-3	22	25	10	6	1	2	118	3	31.25	19.3548387097
M1-6.M2-12.M3-8	31	27	0	3	2	1	118	5	0.0	10.0
M1-6.M2-12.M3-9	31	27	0	3	2	2	118	4	0.0	10.0
M1-6.M2-12.M3-18	30	29	1	1	1	1	119	5	3.22580645161	3.33333333333
M1-6.M2-12.M3-15	30	29	1	1	1	0	119	6	3.22580645161	3.33333333333
M1-6.M2-12.M3-11	30	22	1	8	2	0	118	6	3.22580645161	26.6666666667
M1-6.M2-12.M3-7	31	22	0	8	2	0	118	6	0.0	26.6666666667
M1-6.M2-12.M3-17	31	25	0	5	1	1	119	5	0.0	16.6666666667
M1-6.M2-12.M3-4	24	27	7	3	2	0	118	6	22.5806451613	10.0
M1-6.M2-12.M3-16	30	27	1	3	2	2	118	4	3.22580645161	10.0
M1-6.M2-12.M3-10	30	25	1	5	2	0	118	6	3.22580645161	16.6666666667
M1-6.M2-12.M3-1	28	26	3	4	1	3	119	3	9.67741935484	13.3333333333
M1-6.M2-12.M3-5	25	27	6	3	2	1	118	5	19.3548387097	10.0
M1-6.M2-12.M3-14	31	27	0	3	1	2	119	4	0.0	10.0
M1-6.M2-12.M3-12	31	25	0	5	2	0	118	6	0.0	16.6666666667
M1-6.M2-12.M3-13	30	27	1	3	1	1	119	5	3.22580645161	10.0
M1-6.M2-12.M3-6	25	27	6	3	2	0	118	6	19.3548387097	10.0
M1-6.M2-12.M3-2	27	27	4	3	2	0	118	6	12.9032258065	10.0
M1-6.M2-12.M3-3	22	26	9	4	1	1	119	5	29.0322580645	13.3333333333
M1-6.M2-2.M3-8	25	28	0	2	8	0	118	6	0.0	6.66666666667
M1-6.M2-2.M3-9	25	29	0	1	8	0	118	6	0.0	3.33333333333
M1-6.M2-2.M3-18	24	28	1	2	7	2	119	4	4.0	6.66666666667
M1-6.M2-2.M3-15	24	27	1	3	7	2	119	4	4.0	10.0
M1-6.M2-2.M3-11	25	22	0	8	7	0	119	6	0.0	26.6666666667
M1-6.M2-2.M3-7	25	22	0	8	8	0	118	6	0.0	26.6666666667
M1-6.M2-2.M3-17	24	24	1	6	8	2	118	4	4.0	20.0
M1-6.M2-2.M3-4	21	27	4	3	5	0	121	6	16.0	10.0
M1-6.M2-2.M3-16	25	27	0	3	7	2	119	4	0.0	10.0
M1-6.M2-2.M3-10	25	23	0	7	7	2	119	4	0.0	23.3333333333
M1-6.M2-2.M3-1	22	28	3	2	7	1	119	5	12.0	6.66666666667
M1-6.M2-2.M3-5	21	28	4	2	6	0	120	6	16.0	6.66666666667
M1-6.M2-2.M3-14	24	26	1	4	8	3	118	3	4.0	13.3333333333
M1-6.M2-2.M3-12	25	24	0	6	8	1	118	5	0.0	20.0
M1-6.M2-2.M3-13	24	25	1	5	7	3	119	3	4.0	16.6666666667
M1-6.M2-2.M3-6	22	27	3	3	5	0	121	6	12.0	10.0
M1-6.M2-2.M3-2	23	26	2	4	6	1	120	5	8.0	13.3333333333
M1-6.M2-2.M3-3	18	27	7	3	5	0	121	6	28.0	10.0
M1-6.M2-5.M3-8	32	28	0	1	1	0	118	7	0.0	3.44827586207
M1-6.M2-5.M3-9	32	29	0	0	1	0	118	7	0.0	0.0
M1-6.M2-5.M3-18	30	27	2	2	1	3	118	4	6.25	6.89655172414
M1-6.M2-5.M3-15	30	26	2	3	1	3	118	4	6.25	10.3448275862
M1-6.M2-5.M3-11	32	21	0	8	0	1	119	6	0.0	27.5862068966
M1-6.M2-5.M3-7	32	22	0	7	1	0	118	7	0.0	24.1379310345
M1-6.M2-5.M3-17	31	23	1	6	1	3	118	4	3.125	20.6896551724
M1-6.M2-5.M3-4	26	27	6	2	0	0	119	7	18.75	6.89655172414
M1-6.M2-5.M3-16	31	26	1	3	1	3	118	4	3.125	10.3448275862
M1-6.M2-5.M3-10	32	22	0	7	0	3	119	4	0.0	24.1379310345
M1-6.M2-5.M3-1	29	28	3	1	0	1	119	6	9.375	3.44827586207
M1-6.M2-5.M3-5	27	28	5	1	0	0	119	7	15.625	3.44827586207
M1-6.M2-5.M3-14	31	25	1	4	1	4	118	3	3.125	13.7931034483
M1-6.M2-5.M3-12	32	24	0	5	1	1	118	6	0.0	17.2413793103
M1-6.M2-5.M3-13	31	24	1	5	0	4	119	3	3.125	17.2413793103
M1-6.M2-5.M3-6	27	27	5	2	0	0	119	7	15.625	6.89655172414
M1-6.M2-5.M3-2	29	26	3	3	0	1	119	6	9.375	10.3448275862
M1-6.M2-5.M3-3	23	27	9	2	0	0	119	7	28.125	6.89655172414
M1-6.M2-9.M3-8	32	28	0	4	1	0	118	4	0.0	12.5
M1-6.M2-9.M3-9	32	28	0	4	1	1	118	3	0.0	12.5
M1-6.M2-9.M3-18	30	30	2	2	1	0	118	4	6.25	6.25
M1-6.M2-9.M3-15	30	29	2	3	1	0	118	4	6.25	9.375
M1-6.M2-9.M3-11	31	22	1	10	1	0	118	4	3.125	31.25
M1-6.M2-9.M3-7	32	22	0	10	1	0	118	4	0.0	31.25
M1-6.M2-9.M3-17	31	26	1	6	1	0	118	4	3.125	18.75
M1-6.M2-9.M3-4	25	27	7	5	1	0	118	4	21.875	15.625
M1-6.M2-9.M3-16	31	29	1	3	1	0	118	4	3.125	9.375
M1-6.M2-9.M3-10	31	25	1	7	1	0	118	4	3.125	21.875
M1-6.M2-9.M3-1	28	27	4	5	1	2	118	2	12.5	15.625
M1-6.M2-9.M3-5	26	28	6	4	1	0	118	4	18.75	12.5
M1-6.M2-9.M3-14	31	28	1	4	1	1	118	3	3.125	12.5
M1-6.M2-9.M3-12	32	25	0	7	1	0	118	4	0.0	21.875
M1-6.M2-9.M3-13	30	28	2	4	1	0	118	4	6.25	12.5
M1-6.M2-9.M3-6	26	27	6	5	1	0	118	4	18.75	15.625
M1-6.M2-9.M3-2	28	27	4	5	1	0	118	4	12.5	15.625
M1-6.M2-9.M3-3	22	26	10	6	1	1	118	3	31.25	18.75
M1-6.M2-6.M3-8	32	27	0	0	1	1	118	8	0.0	0.0
M1-6.M2-6.M3-9	32	27	0	0	1	2	118	7	0.0	0.0
M1-6.M2-6.M3-18	30	26	2	1	1	4	118	5	6.25	3.7037037037
M1-6.M2-6.M3-15	30	25	2	2	1	4	118	5	6.25	7.40740740741
M1-6.M2-6.M3-11	32	20	0	7	0	2	119	7	0.0	25.9259259259
M1-6.M2-6.M3-7	32	22	0	5	1	0	118	9	0.0	18.5185185185
M1-6.M2-6.M3-17	31	23	1	4	1	3	118	6	3.125	14.8148148148
M1-6.M2-6.M3-4	26	26	6	1	0	1	119	8	18.75	3.7037037037
M1-6.M2-6.M3-16	31	26	1	1	1	3	118	6	3.125	3.7037037037
M1-6.M2-6.M3-10	32	21	0	6	0	4	119	5	0.0	22.2222222222
M1-6.M2-6.M3-1	29	26	3	1	0	3	119	6	9.375	3.7037037037
M1-6.M2-6.M3-5	27	27	5	0	0	1	119	8	15.625	0.0
M1-6.M2-6.M3-14	31	24	1	3	1	5	118	4	3.125	11.1111111111
M1-6.M2-6.M3-12	32	24	0	3	1	1	118	8	0.0	11.1111111111
M1-6.M2-6.M3-13	31	24	1	3	0	4	119	5	3.125	11.1111111111
M1-6.M2-6.M3-6	27	26	5	1	0	1	119	8	15.625	3.7037037037
M1-6.M2-6.M3-2	29	25	3	2	0	2	119	7	9.375	7.40740740741
M1-6.M2-6.M3-3	23	25	9	2	0	2	119	7	28.125	7.40740740741
M1-6.M2-10.M3-8	32	28	0	4	1	0	118	4	0.0	12.5
M1-6.M2-10.M3-9	32	28	0	4	1	1	118	3	0.0	12.5
M1-6.M2-10.M3-18	31	30	1	2	0	0	119	4	3.125	6.25
M1-6.M2-10.M3-15	31	29	1	3	0	0	119	4	3.125	9.375
M1-6.M2-10.M3-11	31	22	1	10	1	0	118	4	3.125	31.25
M1-6.M2-10.M3-7	32	22	0	10	1	0	118	4	0.0	31.25
M1-6.M2-10.M3-17	32	25	0	7	0	1	119	3	0.0	21.875
M1-6.M2-10.M3-4	25	27	7	5	1	0	118	4	21.875	15.625
M1-6.M2-10.M3-16	31	28	1	4	1	1	118	3	3.125	12.5
M1-6.M2-10.M3-10	31	25	1	7	1	0	118	4	3.125	21.875
M1-6.M2-10.M3-1	28	28	4	4	1	1	118	3	12.5	12.5
M1-6.M2-10.M3-5	26	28	6	4	1	0	118	4	18.75	12.5
M1-6.M2-10.M3-14	32	28	0	4	0	1	119	3	0.0	12.5
M1-6.M2-10.M3-12	32	25	0	7	1	0	118	4	0.0	21.875
M1-6.M2-10.M3-13	31	27	1	5	0	1	119	3	3.125	15.625
M1-6.M2-10.M3-6	26	27	6	5	1	0	118	4	18.75	15.625
M1-6.M2-10.M3-2	28	27	4	5	1	0	118	4	12.5	15.625
M1-6.M2-10.M3-3	22	26	10	6	1	1	118	3	31.25	18.75
M1-6.M2-4.M3-8	24	27	0	0	9	1	118	8	0.0	0.0
M1-6.M2-4.M3-9	24	27	0	0	9	2	118	7	0.0	0.0
M1-6.M2-4.M3-18	22	26	2	1	9	4	118	5	8.33333333333	3.7037037037
M1-6.M2-4.M3-15	22	25	2	2	9	4	118	5	8.33333333333	7.40740740741
M1-6.M2-4.M3-11	24	20	0	7	8	2	119	7	0.0	25.9259259259
M1-6.M2-4.M3-7	24	22	0	5	9	0	118	9	0.0	18.5185185185
M1-6.M2-4.M3-17	23	23	1	4	9	3	118	6	4.16666666667	14.8148148148
M1-6.M2-4.M3-4	21	26	3	1	5	1	122	8	12.5	3.7037037037
