SAMPLES	M1M2M3_TP	M1M2M3_FP	M1M2_TP	M1M2_FP	M1M3_TP	M1M3_FP	M1_TP	M1_FP	TP_rem_per	FP_rem_per
M1-6.M2-8.M3-17	40	30	1	2	0	5	132	8	2.43902439024	6.25
M1-6.M2-8.M3-15	40	30	1	2	0	5	132	8	2.43902439024	6.25
M1-6.M2-8.M3-11	40	27	1	5	0	2	132	11	2.43902439024	15.625
M1-6.M2-8.M3-12	41	27	0	5	0	6	132	7	0.0	15.625
M1-6.M2-8.M3-13	40	30	1	2	0	7	132	6	2.43902439024	6.25
M1-6.M2-8.M3-4	38	27	3	5	0	0	132	13	7.31707317073	15.625
M1-6.M2-8.M3-8	41	24	0	8	0	5	132	8	0.0	25.0
M1-6.M2-8.M3-9	40	27	1	5	0	5	132	8	2.43902439024	15.625
M1-6.M2-8.M3-1	39	27	2	5	0	1	132	12	4.87804878049	15.625
M1-6.M2-8.M3-6	39	25	2	7	0	0	132	13	4.87804878049	21.875
M1-6.M2-8.M3-14	40	30	1	2	0	5	132	8	2.43902439024	6.25
M1-6.M2-8.M3-16	39	30	2	2	0	6	132	7	4.87804878049	6.25
M1-6.M2-8.M3-2	40	25	1	7	0	6	132	7	2.43902439024	21.875
M1-6.M2-8.M3-18	39	30	2	2	0	6	132	7	4.87804878049	6.25
M1-6.M2-8.M3-3	39	25	2	7	0	6	132	7	4.87804878049	21.875
M1-6.M2-8.M3-7	40	27	1	5	0	1	132	12	2.43902439024	15.625
M1-6.M2-8.M3-10	41	29	0	3	0	7	132	6	0.0	9.375
M1-6.M2-8.M3-5	38	26	3	6	0	7	132	6	7.31707317073	18.75
M1-6.M2-9.M3-17	40	35	0	1	0	0	133	9	0.0	2.77777777778
M1-6.M2-9.M3-15	39	35	1	1	1	0	132	9	2.5	2.77777777778
M1-6.M2-9.M3-11	39	28	1	8	1	1	132	8	2.5	22.2222222222
M1-6.M2-9.M3-12	40	33	0	3	1	0	132	9	0.0	8.33333333333
M1-6.M2-9.M3-13	39	36	1	0	1	1	132	8	2.5	0.0
M1-6.M2-9.M3-4	37	26	3	10	1	1	132	8	7.5	27.7777777778
M1-6.M2-9.M3-8	40	28	0	8	1	1	132	8	0.0	22.2222222222
M1-6.M2-9.M3-9	39	32	1	4	1	0	132	9	2.5	11.1111111111
M1-6.M2-9.M3-1	38	28	2	8	1	0	132	9	5.0	22.2222222222
M1-6.M2-9.M3-6	38	25	2	11	1	0	132	9	5.0	30.5555555556
M1-6.M2-9.M3-14	40	35	0	1	0	0	133	9	0.0	2.77777777778
M1-6.M2-9.M3-16	39	35	1	1	0	1	133	8	2.5	2.77777777778
M1-6.M2-9.M3-2	39	31	1	5	1	0	132	9	2.5	13.8888888889
M1-6.M2-9.M3-18	39	36	1	0	0	0	133	9	2.5	0.0
M1-6.M2-9.M3-3	38	30	2	6	1	1	132	8	5.0	16.6666666667
M1-6.M2-9.M3-7	39	28	1	8	1	0	132	9	2.5	22.2222222222
M1-6.M2-9.M3-10	40	35	0	1	1	1	132	8	0.0	2.77777777778
M1-6.M2-9.M3-5	37	32	3	4	1	1	132	8	7.5	11.1111111111
M1-6.M2-12.M3-17	40	35	0	1	0	0	133	9	0.0	2.77777777778
M1-6.M2-12.M3-15	39	35	1	1	1	0	132	9	2.5	2.77777777778
M1-6.M2-12.M3-11	39	28	1	8	1	1	132	8	2.5	22.2222222222
M1-6.M2-12.M3-12	40	33	0	3	1	0	132	9	0.0	8.33333333333
M1-6.M2-12.M3-13	39	36	1	0	1	1	132	8	2.5	0.0
M1-6.M2-12.M3-4	37	26	3	10	1	1	132	8	7.5	27.7777777778
M1-6.M2-12.M3-8	40	28	0	8	1	1	132	8	0.0	22.2222222222
M1-6.M2-12.M3-9	39	32	1	4	1	0	132	9	2.5	11.1111111111
M1-6.M2-12.M3-1	38	28	2	8	1	0	132	9	5.0	22.2222222222
M1-6.M2-12.M3-6	38	25	2	11	1	0	132	9	5.0	30.5555555556
M1-6.M2-12.M3-14	40	35	0	1	0	0	133	9	0.0	2.77777777778
M1-6.M2-12.M3-16	39	35	1	1	0	1	133	8	2.5	2.77777777778
M1-6.M2-12.M3-2	39	31	1	5	1	0	132	9	2.5	13.8888888889
M1-6.M2-12.M3-18	39	36	1	0	0	0	133	9	2.5	0.0
M1-6.M2-12.M3-3	38	30	2	6	1	1	132	8	5.0	16.6666666667
M1-6.M2-12.M3-7	39	28	1	8	1	0	132	9	2.5	22.2222222222
M1-6.M2-12.M3-10	40	35	0	1	1	1	132	8	0.0	2.77777777778
M1-6.M2-12.M3-5	37	32	3	4	1	1	132	8	7.5	11.1111111111
M1-6.M2-3.M3-17	38	35	1	1	2	0	132	9	2.5641025641	2.77777777778
M1-6.M2-3.M3-15	38	35	1	1	2	0	132	9	2.5641025641	2.77777777778
M1-6.M2-3.M3-11	39	28	0	8	1	1	133	8	0.0	22.2222222222
M1-6.M2-3.M3-12	39	33	0	3	2	0	132	9	0.0	8.33333333333
M1-6.M2-3.M3-13	38	36	1	0	2	1	132	8	2.5641025641	0.0
M1-6.M2-3.M3-4	38	26	1	10	0	1	134	8	2.5641025641	27.7777777778
M1-6.M2-3.M3-8	39	28	0	8	2	1	132	8	0.0	22.2222222222
M1-6.M2-3.M3-9	39	32	0	4	1	0	133	9	0.0	11.1111111111
M1-6.M2-3.M3-1	39	28	0	8	0	0	134	9	0.0	22.2222222222
M1-6.M2-3.M3-6	38	25	1	11	1	0	133	9	2.5641025641	30.5555555556
M1-6.M2-3.M3-14	38	35	1	1	2	0	132	9	2.5641025641	2.77777777778
M1-6.M2-3.M3-16	37	35	2	1	2	1	132	8	5.12820512821	2.77777777778
M1-6.M2-3.M3-2	39	31	0	5	1	0	133	9	0.0	13.8888888889
M1-6.M2-3.M3-18	37	36	2	0	2	0	132	9	5.12820512821	0.0
M1-6.M2-3.M3-3	39	30	0	6	0	1	134	8	0.0	16.6666666667
M1-6.M2-3.M3-7	39	28	0	8	1	0	133	9	0.0	22.2222222222
M1-6.M2-3.M3-10	39	35	0	1	2	1	132	8	0.0	2.77777777778
M1-6.M2-3.M3-5	38	32	1	4	0	1	134	8	2.5641025641	11.1111111111
M1-6.M2-4.M3-17	39	32	1	2	1	3	132	8	2.5	5.88235294118
M1-6.M2-4.M3-15	39	32	1	2	1	3	132	8	2.5	5.88235294118
M1-6.M2-4.M3-11	39	28	1	6	1	1	132	10	2.5	17.6470588235
M1-6.M2-4.M3-12	40	29	0	5	1	4	132	7	0.0	14.7058823529
M1-6.M2-4.M3-13	39	32	1	2	1	5	132	6	2.5	5.88235294118
M1-6.M2-4.M3-4	37	27	3	7	1	0	132	11	7.5	20.5882352941
M1-6.M2-4.M3-8	40	25	0	9	1	4	132	7	0.0	26.4705882353
M1-6.M2-4.M3-9	39	29	1	5	1	3	132	8	2.5	14.7058823529
M1-6.M2-4.M3-1	38	28	2	6	1	0	132	11	5.0	17.6470588235
M1-6.M2-4.M3-6	38	25	2	9	1	0	132	11	5.0	26.4705882353
M1-6.M2-4.M3-14	39	32	1	2	1	3	132	8	2.5	5.88235294118
M1-6.M2-4.M3-16	38	31	2	3	1	5	132	6	5.0	8.82352941176
M1-6.M2-4.M3-2	39	27	1	7	1	4	132	7	2.5	20.5882352941
M1-6.M2-4.M3-18	38	32	2	2	1	4	132	7	5.0	5.88235294118
M1-6.M2-4.M3-3	38	27	2	7	1	4	132	7	5.0	20.5882352941
M1-6.M2-4.M3-7	39	28	1	6	1	0	132	11	2.5	17.6470588235
M1-6.M2-4.M3-10	40	31	0	3	1	5	132	6	0.0	8.82352941176
M1-6.M2-4.M3-5	37	28	3	6	1	5	132	6	7.5	17.6470588235
M1-6.M2-10.M3-17	40	33	0	2	0	2	133	8	0.0	5.71428571429
M1-6.M2-10.M3-15	39	33	1	2	1	2	132	8	2.5	5.71428571429
M1-6.M2-10.M3-11	39	27	1	8	1	2	132	8	2.5	22.8571428571
M1-6.M2-10.M3-12	40	31	0	4	1	2	132	8	0.0	11.4285714286
M1-6.M2-10.M3-13	39	35	1	0	1	2	132	8	2.5	0.0
M1-6.M2-10.M3-4	37	26	3	9	1	1	132	9	7.5	25.7142857143
M1-6.M2-10.M3-8	40	29	0	6	1	0	132	10	0.0	17.1428571429
M1-6.M2-10.M3-9	39	30	1	5	1	2	132	8	2.5	14.2857142857
M1-6.M2-10.M3-1	38	26	2	9	1	2	132	8	5.0	25.7142857143
M1-6.M2-10.M3-6	38	25	2	10	1	0	132	10	5.0	28.5714285714
M1-6.M2-10.M3-14	40	33	0	2	0	2	133	8	0.0	5.71428571429
M1-6.M2-10.M3-16	39	35	1	0	0	1	133	9	2.5	0.0
M1-6.M2-10.M3-2	39	30	1	5	1	1	132	9	2.5	14.2857142857
M1-6.M2-10.M3-18	39	34	1	1	0	2	133	8	2.5	2.85714285714
M1-6.M2-10.M3-3	38	30	2	5	1	1	132	9	5.0	14.2857142857
M1-6.M2-10.M3-7	39	26	1	9	1	2	132	8	2.5	25.7142857143
M1-6.M2-10.M3-10	40	34	0	1	1	2	132	8	0.0	2.85714285714
M1-6.M2-10.M3-5	37	32	3	3	1	1	132	9	7.5	8.57142857143
M1-6.M2-6.M3-17	40	30	1	2	0	5	132	8	2.43902439024	6.25
M1-6.M2-6.M3-15	40	30	1	2	0	5	132	8	2.43902439024	6.25
M1-6.M2-6.M3-11	40	28	1	4	0	1	132	12	2.43902439024	12.5
M1-6.M2-6.M3-12	41	27	0	5	0	6	132	7	0.0	15.625
M1-6.M2-6.M3-13	40	30	1	2	0	7	132	6	2.43902439024	6.25
M1-6.M2-6.M3-4	38	27	3	5	0	0	132	13	7.31707317073	15.625
M1-6.M2-6.M3-8	41	23	0	9	0	6	132	7	0.0	28.125
M1-6.M2-6.M3-9	40	27	1	5	0	5	132	8	2.43902439024	15.625
M1-6.M2-6.M3-1	39	28	2	4	0	0	132	13	4.87804878049	12.5
M1-6.M2-6.M3-6	39	25	2	7	0	0	132	13	4.87804878049	21.875
M1-6.M2-6.M3-14	40	30	1	2	0	5	132	8	2.43902439024	6.25
M1-6.M2-6.M3-16	39	29	2	3	0	7	132	6	4.87804878049	9.375
M1-6.M2-6.M3-2	40	25	1	7	0	6	132	7	2.43902439024	21.875
M1-6.M2-6.M3-18	39	30	2	2	0	6	132	7	4.87804878049	6.25
M1-6.M2-6.M3-3	39	25	2	7	0	6	132	7	4.87804878049	21.875
M1-6.M2-6.M3-7	40	28	1	4	0	0	132	13	2.43902439024	12.5
M1-6.M2-6.M3-10	41	29	0	3	0	7	132	6	0.0	9.375
M1-6.M2-6.M3-5	38	26	3	6	0	7	132	6	7.31707317073	18.75
M1-6.M2-11.M3-17	38	34	0	2	2	1	133	8	0.0	5.55555555556
M1-6.M2-11.M3-15	37	34	1	2	3	1	132	8	2.63157894737	5.55555555556
M1-6.M2-11.M3-11	37	28	1	8	3	1	132	8	2.63157894737	22.2222222222
M1-6.M2-11.M3-12	38	32	0	4	3	1	132	8	0.0	11.1111111111
M1-6.M2-11.M3-13	37	36	1	0	3	1	132	8	2.63157894737	0.0
M1-6.M2-11.M3-4	36	26	2	10	2	1	133	8	5.26315789474	27.7777777778
M1-6.M2-11.M3-8	38	29	0	7	3	0	132	9	0.0	19.4444444444
M1-6.M2-11.M3-9	37	31	1	5	3	1	132	8	2.63157894737	13.8888888889
M1-6.M2-11.M3-1	36	27	2	9	3	1	132	8	5.26315789474	25.0
M1-6.M2-11.M3-6	37	25	1	11	2	0	133	9	2.63157894737	30.5555555556
M1-6.M2-11.M3-14	38	34	0	2	2	1	133	8	0.0	5.55555555556
M1-6.M2-11.M3-16	37	35	1	1	2	1	133	8	2.63157894737	2.77777777778
M1-6.M2-11.M3-2	37	31	1	5	3	0	132	9	2.63157894737	13.8888888889
M1-6.M2-11.M3-18	37	35	1	1	2	1	133	8	2.63157894737	2.77777777778
M1-6.M2-11.M3-3	36	31	2	5	3	0	132	9	5.26315789474	13.8888888889
M1-6.M2-11.M3-7	37	27	1	9	3	1	132	8	2.63157894737	25.0
M1-6.M2-11.M3-10	38	35	0	1	3	1	132	8	0.0	2.77777777778
M1-6.M2-11.M3-5	36	33	2	3	2	0	133	9	5.26315789474	8.33333333333
M1-6.M2-7.M3-17	40	32	1	3	0	3	132	7	2.43902439024	8.57142857143
M1-6.M2-7.M3-15	40	32	1	3	0	3	132	7	2.43902439024	8.57142857143
M1-6.M2-7.M3-11	40	25	1	10	0	4	132	6	2.43902439024	28.5714285714
M1-6.M2-7.M3-12	41	33	0	2	0	0	132	10	0.0	5.71428571429
M1-6.M2-7.M3-13	40	34	1	1	0	3	132	7	2.43902439024	2.85714285714
M1-6.M2-7.M3-4	38	23	3	12	0	4	132	6	7.31707317073	34.2857142857
M1-6.M2-7.M3-8	41	29	0	6	0	0	132	10	0.0	17.1428571429
M1-6.M2-7.M3-9	40	32	1	3	0	0	132	10	2.43902439024	8.57142857143
M1-6.M2-7.M3-1	39	25	2	10	0	3	132	7	4.87804878049	28.5714285714
M1-6.M2-7.M3-6	39	22	2	13	0	3	132	7	4.87804878049	37.1428571429
M1-6.M2-7.M3-14	40	32	1	3	0	3	132	7	2.43902439024	8.57142857143
M1-6.M2-7.M3-16	39	33	2	2	0	3	132	7	4.87804878049	5.71428571429
M1-6.M2-7.M3-2	40	31	1	4	0	0	132	10	2.43902439024	11.4285714286
M1-6.M2-7.M3-18	39	33	2	2	0	3	132	7	4.87804878049	5.71428571429
M1-6.M2-7.M3-3	39	31	2	4	0	0	132	10	4.87804878049	11.4285714286
M1-6.M2-7.M3-7	40	25	1	10	0	3	132	7	2.43902439024	28.5714285714
M1-6.M2-7.M3-10	41	34	0	1	0	2	132	8	0.0	2.85714285714
M1-6.M2-7.M3-5	38	32	3	3	0	1	132	9	7.31707317073	8.57142857143
M1-6.M2-2.M3-17	37	31	1	1	3	4	132	9	2.63157894737	3.125
M1-6.M2-2.M3-15	37	31	1	1	3	4	132	9	2.63157894737	3.125
M1-6.M2-2.M3-11	38	28	0	4	2	1	133	12	0.0	12.5
M1-6.M2-2.M3-12	38	28	0	4	3	5	132	8	0.0	12.5
M1-6.M2-2.M3-13	37	31	1	1	3	6	132	7	2.63157894737	3.125
M1-6.M2-2.M3-4	38	27	0	5	0	0	135	13	0.0	15.625
M1-6.M2-2.M3-8	38	24	0	8	3	5	132	8	0.0	25.0
M1-6.M2-2.M3-9	38	28	0	4	2	4	133	9	0.0	12.5
M1-6.M2-2.M3-1	38	28	0	4	1	0	134	13	0.0	12.5
M1-6.M2-2.M3-6	37	25	1	7	2	0	133	13	2.63157894737	21.875
M1-6.M2-2.M3-14	37	31	1	1	3	4	132	9	2.63157894737	3.125
M1-6.M2-2.M3-16	36	30	2	2	3	6	132	7	5.26315789474	6.25
M1-6.M2-2.M3-2	38	26	0	6	2	5	133	8	0.0	18.75
M1-6.M2-2.M3-18	36	31	2	1	3	5	132	8	5.26315789474	3.125
M1-6.M2-2.M3-3	38	26	0	6	1	5	134	8	0.0	18.75
M1-6.M2-2.M3-7	38	28	0	4	2	0	133	13	0.0	12.5
M1-6.M2-2.M3-10	38	30	0	2	3	6	132	7	0.0	6.25
M1-6.M2-2.M3-5	38	27	0	5	0	6	135	7	0.0	15.625
M1-6.M2-1.M3-17	38	34	1	3	2	1	132	7	2.5641025641	8.10810810811
M1-6.M2-1.M3-15	38	34	1	3	2	1	132	7	2.5641025641	8.10810810811
M1-6.M2-1.M3-11	39	28	0	9	1	1	133	7	0.0	24.3243243243
M1-6.M2-1.M3-12	39	32	0	5	2	1	132	7	0.0	13.5135135135
M1-6.M2-1.M3-13	38	36	1	1	2	1	132	7	2.5641025641	2.7027027027
M1-6.M2-1.M3-4	37	26	2	11	1	1	133	7	5.12820512821	29.7297297297
M1-6.M2-1.M3-8	39	29	0	8	2	0	132	8	0.0	21.6216216216
M1-6.M2-1.M3-9	39	31	0	6	1	1	133	7	0.0	16.2162162162
M1-6.M2-1.M3-1	38	27	1	10	1	1	133	7	2.5641025641	27.027027027
M1-6.M2-1.M3-6	38	25	1	12	1	0	133	8	2.5641025641	32.4324324324
M1-6.M2-1.M3-14	38	34	1	3	2	1	132	7	2.5641025641	8.10810810811
M1-6.M2-1.M3-16	37	35	2	2	2	1	132	7	5.12820512821	5.40540540541
M1-6.M2-1.M3-2	39	31	0	6	1	0	133	8	0.0	16.2162162162
M1-6.M2-1.M3-18	37	35	2	2	2	1	132	7	5.12820512821	5.40540540541
M1-6.M2-1.M3-3	38	31	1	6	1	0	133	8	2.5641025641	16.2162162162
M1-6.M2-1.M3-7	39	27	0	10	1	1	133	7	0.0	27.027027027
M1-6.M2-1.M3-10	39	35	0	2	2	1	132	7	0.0	5.40540540541
M1-6.M2-1.M3-5	37	33	2	4	1	0	133	8	5.12820512821	10.8108108108
M1-6.M2-5.M3-17	40	32	1	4	0	3	132	6	2.43902439024	11.1111111111
M1-6.M2-5.M3-15	40	32	1	4	0	3	132	6	2.43902439024	11.1111111111
M1-6.M2-5.M3-11	40	25	1	11	0	4	132	5	2.43902439024	30.5555555556
M1-6.M2-5.M3-12	41	33	0	3	0	0	132	9	0.0	8.33333333333
M1-6.M2-5.M3-13	40	34	1	2	0	3	132	6	2.43902439024	5.55555555556
M1-6.M2-5.M3-4	38	23	3	13	0	4	132	5	7.31707317073	36.1111111111
M1-6.M2-5.M3-8	41	29	0	7	0	0	132	9	0.0	19.4444444444
M1-6.M2-5.M3-9	40	32	1	4	0	0	132	9	2.43902439024	11.1111111111
M1-6.M2-5.M3-1	39	25	2	11	0	3	132	6	4.87804878049	30.5555555556
M1-6.M2-5.M3-6	39	22	2	14	0	3	132	6	4.87804878049	38.8888888889
M1-6.M2-5.M3-14	40	32	1	4	0	3	132	6	2.43902439024	11.1111111111
M1-6.M2-5.M3-16	39	33	2	3	0	3	132	6	4.87804878049	8.33333333333
M1-6.M2-5.M3-2	40	31	1	5	0	0	132	9	2.43902439024	13.8888888889
M1-6.M2-5.M3-18	39	33	2	3	0	3	132	6	4.87804878049	8.33333333333
M1-6.M2-5.M3-3	39	31	2	5	0	0	132	9	4.87804878049	13.8888888889
M1-6.M2-5.M3-7	40	25	1	11	0	3	132	6	2.43902439024	30.5555555556
M1-6.M2-5.M3-10	41	34	0	2	0	2	132	7	0.0	5.55555555556
M1-6.M2-5.M3-5	38	32	3	4	0	1	132	8	7.31707317073	11.1111111111
M1-1.M2-8.M3-17	39	29	2	1	0	7	48	10	4.87804878049	3.33333333333
M1-1.M2-8.M3-15	39	30	2	0	0	7	48	10	4.87804878049	0.0
M1-1.M2-8.M3-11	40	28	1	2	0	3	48	14	2.43902439024	6.66666666667
M1-1.M2-8.M3-12	40	27	1	3	0	5	48	12	2.43902439024	10.0
M1-1.M2-8.M3-13	39	29	2	1	0	6	48	11	4.87804878049	3.33333333333
M1-1.M2-8.M3-4	39	26	2	4	0	2	48	15	4.87804878049	13.3333333333
M1-1.M2-8.M3-8	41	24	0	6	0	3	48	14	0.0	20.0
M1-1.M2-8.M3-9	41	26	0	4	0	5	48	12	0.0	13.3333333333
M1-1.M2-8.M3-1	40	27	1	3	0	3	48	14	2.43902439024	10.0
M1-1.M2-8.M3-6	40	25	1	5	0	1	48	16	2.43902439024	16.6666666667
M1-1.M2-8.M3-14	39	29	2	1	0	8	48	9	4.87804878049	3.33333333333
M1-1.M2-8.M3-16	38	29	3	1	0	5	48	12	7.31707317073	3.33333333333
M1-1.M2-8.M3-2	40	26	1	4	0	5	48	12	2.43902439024	13.3333333333
M1-1.M2-8.M3-18	38	29	3	1	0	5	48	12	7.31707317073	3.33333333333
M1-1.M2-8.M3-3	40	25	1	5	0	4	48	13	2.43902439024	16.6666666667
M1-1.M2-8.M3-7	40	27	1	3	0	3	48	14	2.43902439024	10.0
M1-1.M2-8.M3-10	40	28	1	2	0	8	48	9	2.43902439024	6.66666666667
M1-1.M2-8.M3-5	38	26	3	4	0	5	48	12	7.31707317073	13.3333333333
M1-1.M2-9.M3-17	39	33	0	3	0	3	50	8	0.0	8.33333333333
M1-1.M2-9.M3-15	38	35	1	1	1	2	49	9	2.5641025641	2.77777777778
M1-1.M2-9.M3-11	39	30	0	6	1	1	49	10	0.0	16.6666666667
M1-1.M2-9.M3-12	39	32	0	4	1	0	49	11	0.0	11.1111111111
M1-1.M2-9.M3-13	38	35	1	1	1	0	49	11	2.5641025641	2.77777777778
M1-1.M2-9.M3-4	37	26	2	10	2	2	48	9	5.12820512821	27.7777777778
M1-1.M2-9.M3-8	39	27	0	9	2	0	48	11	0.0	25.0
M1-1.M2-9.M3-9	39	30	0	6	2	1	48	10	0.0	16.6666666667
M1-1.M2-9.M3-1	38	29	1	7	2	1	48	10	2.5641025641	19.4444444444
M1-1.M2-9.M3-6	38	25	1	11	2	1	48	10	2.5641025641	30.5555555556
M1-1.M2-9.M3-14	39	35	0	1	0	2	50	9	0.0	2.77777777778
M1-1.M2-9.M3-16	38	34	1	2	0	0	50	11	2.5641025641	5.55555555556
M1-1.M2-9.M3-2	39	30	0	6	1	1	49	10	0.0	16.6666666667
M1-1.M2-9.M3-18	38	34	1	2	0	0	50	11	2.5641025641	5.55555555556
M1-1.M2-9.M3-3	38	28	1	8	2	1	48	10	2.5641025641	22.2222222222
M1-1.M2-9.M3-7	39	28	0	8	1	2	49	9	0.0	22.2222222222
M1-1.M2-9.M3-10	39	34	0	2	1	2	49	9	0.0	5.55555555556
M1-1.M2-9.M3-5	37	31	2	5	1	0	49	11	5.12820512821	13.8888888889
M1-1.M2-12.M3-17	39	33	0	3	0	3	50	8	0.0	8.33333333333
M1-1.M2-12.M3-15	38	34	1	2	1	3	49	8	2.5641025641	5.55555555556
M1-1.M2-12.M3-11	39	29	0	7	1	2	49	9	0.0	19.4444444444
M1-1.M2-12.M3-12	39	31	0	5	1	1	49	10	0.0	13.8888888889
M1-1.M2-12.M3-13	38	35	1	1	1	0	49	11	2.5641025641	2.77777777778
M1-1.M2-12.M3-4	37	26	2	10	2	2	48	9	5.12820512821	27.7777777778
M1-1.M2-12.M3-8	39	27	0	9	2	0	48	11	0.0	25.0
M1-1.M2-12.M3-9	39	30	0	6	2	1	48	10	0.0	16.6666666667
M1-1.M2-12.M3-1	38	28	1	8	2	2	48	9	2.5641025641	22.2222222222
M1-1.M2-12.M3-6	38	26	1	10	2	0	48	11	2.5641025641	27.7777777778
M1-1.M2-12.M3-14	39	36	0	0	0	1	50	10	0.0	0.0
M1-1.M2-12.M3-16	38	34	1	2	0	0	50	11	2.5641025641	5.55555555556
M1-1.M2-12.M3-2	39	29	0	7	1	2	49	9	0.0	19.4444444444
M1-1.M2-12.M3-18	38	34	1	2	0	0	50	11	2.5641025641	5.55555555556
M1-1.M2-12.M3-3	38	29	1	7	2	0	48	11	2.5641025641	19.4444444444
M1-1.M2-12.M3-7	39	28	0	8	1	2	49	9	0.0	22.2222222222
M1-1.M2-12.M3-10	39	35	0	1	1	1	49	10	0.0	2.77777777778
M1-1.M2-12.M3-5	37	31	2	5	1	0	49	11	5.12820512821	13.8888888889
M1-1.M2-3.M3-17	38	33	2	2	1	3	48	9	5.0	5.71428571429
M1-1.M2-3.M3-15	38	33	2	2	1	4	48	8	5.0	5.71428571429
M1-1.M2-3.M3-11	39	28	1	7	1	3	48	9	2.5	20.0
M1-1.M2-3.M3-12	39	31	1	4	1	1	48	11	2.5	11.4285714286
M1-1.M2-3.M3-13	38	34	2	1	1	1	48	11	5.0	2.85714285714
M1-1.M2-3.M3-4	39	27	1	8	0	1	49	11	2.5	22.8571428571
M1-1.M2-3.M3-8	40	27	0	8	1	0	48	12	0.0	22.8571428571
M1-1.M2-3.M3-9	40	30	0	5	1	1	48	11	0.0	14.2857142857
M1-1.M2-3.M3-1	40	27	0	8	0	3	49	9	0.0	22.8571428571
M1-1.M2-3.M3-6	39	25	1	10	1	1	48	11	2.5	28.5714285714
M1-1.M2-3.M3-14	38	34	2	1	1	3	48	9	5.0	2.85714285714
M1-1.M2-3.M3-16	37	33	3	2	1	1	48	11	7.5	5.71428571429
M1-1.M2-3.M3-2	39	29	1	6	1	2	48	10	2.5	17.1428571429
M1-1.M2-3.M3-18	37	34	3	1	1	0	48	12	7.5	2.85714285714
M1-1.M2-3.M3-3	40	28	0	7	0	1	49	11	0.0	20.0
M1-1.M2-3.M3-7	39	27	1	8	1	3	48	9	2.5	22.8571428571
M1-1.M2-3.M3-10	39	33	1	2	1	3	48	9	2.5	5.71428571429
M1-1.M2-3.M3-5	38	31	2	4	0	0	49	12	5.0	11.4285714286
M1-1.M2-4.M3-17	38	31	1	1	1	5	49	10	2.5641025641	3.125
M1-1.M2-4.M3-15	38	31	1	1	1	6	49	9	2.5641025641	3.125
M1-1.M2-4.M3-11	39	29	0	3	1	2	49	13	0.0	9.375
M1-1.M2-4.M3-12	39	27	0	5	1	5	49	10	0.0	15.625
M1-1.M2-4.M3-13	38	30	1	2	1	5	49	10	2.5641025641	6.25
M1-1.M2-4.M3-4	37	27	2	5	2	1	48	14	5.12820512821	15.625
M1-1.M2-4.M3-8	39	24	0	8	2	3	48	12	0.0	25.0
M1-1.M2-4.M3-9	39	27	0	5	2	4	48	11	0.0	15.625
M1-1.M2-4.M3-1	38	27	1	5	2	3	48	12	2.5641025641	15.625
M1-1.M2-4.M3-6	38	25	1	7	2	1	48	14	2.5641025641	21.875
M1-1.M2-4.M3-14	38	31	1	1	1	6	49	9	2.5641025641	3.125
M1-1.M2-4.M3-16	37	29	2	3	1	5	49	10	5.12820512821	9.375
M1-1.M2-4.M3-2	39	26	0	6	1	5	49	10	0.0	18.75
M1-1.M2-4.M3-18	37	30	2	2	1	4	49	11	5.12820512821	6.25
M1-1.M2-4.M3-3	38	26	1	6	2	3	48	12	2.5641025641	18.75
M1-1.M2-4.M3-7	39	28	0	4	1	2	49	13	0.0	12.5
M1-1.M2-4.M3-10	39	29	0	3	1	7	49	8	0.0	9.375
M1-1.M2-4.M3-5	37	27	2	5	1	4	49	11	5.12820512821	15.625
M1-1.M2-10.M3-17	39	32	0	3	0	4	50	8	0.0	8.57142857143
M1-1.M2-10.M3-15	38	33	1	2	1	4	49	8	2.5641025641	5.71428571429
M1-1.M2-10.M3-11	39	28	0	7	1	3	49	9	0.0	20.0
M1-1.M2-10.M3-12	39	30	0	5	1	2	49	10	0.0	14.2857142857
M1-1.M2-10.M3-13	38	34	1	1	1	1	49	11	2.5641025641	2.85714285714
M1-1.M2-10.M3-4	37	26	2	9	2	2	48	10	5.12820512821	25.7142857143
M1-1.M2-10.M3-8	39	27	0	8	2	0	48	12	0.0	22.8571428571
M1-1.M2-10.M3-9	39	29	0	6	2	2	48	10	0.0	17.1428571429
M1-1.M2-10.M3-1	38	27	1	8	2	3	48	9	2.5641025641	22.8571428571
M1-1.M2-10.M3-6	38	26	1	9	2	0	48	12	2.5641025641	25.7142857143
M1-1.M2-10.M3-14	39	35	0	0	0	2	50	10	0.0	0.0
M1-1.M2-10.M3-16	38	34	1	1	0	0	50	12	2.5641025641	2.85714285714
M1-1.M2-10.M3-2	39	28	0	7	1	3	49	9	0.0	20.0
M1-1.M2-10.M3-18	38	33	1	2	0	1	50	11	2.5641025641	5.71428571429
M1-1.M2-10.M3-3	38	28	1	7	2	1	48	11	2.5641025641	20.0
M1-1.M2-10.M3-7	39	27	0	8	1	3	49	9	0.0	22.8571428571
M1-1.M2-10.M3-10	39	34	0	1	1	2	49	10	0.0	2.85714285714
M1-1.M2-10.M3-5	37	30	2	5	1	1	49	11	5.12820512821	14.2857142857
M1-1.M2-6.M3-17	39	29	1	2	0	7	49	9	2.5	6.45161290323
M1-1.M2-6.M3-15	39	30	1	1	0	7	49	9	2.5	3.22580645161
M1-1.M2-6.M3-11	40	29	0	2	0	2	49	14	0.0	6.45161290323
