SAMPLES	M1M2M3_TP	M1M2M3_FP	M1M2_TP	M1M2_FP	M1M3_TP	M1M3_FP	M1_TP	M1_FP	TP_rem_per	FP_rem_per
M1-1.M2-11.M3-17	1913	1510	27	0	1	0	656	35	1.39175257732	0.0
M1-1.M2-11.M3-4	1630	1509	310	1	0	0	657	35	15.9793814433	0.0662251655629
M1-1.M2-11.M3-16	1926	1510	14	0	0	0	657	35	0.721649484536	0.0
M1-1.M2-11.M3-10	1902	1510	38	0	0	0	657	35	1.9587628866	0.0
M1-1.M2-11.M3-1	1686	1510	254	0	1	0	656	35	13.0927835052	0.0
M1-1.M2-11.M3-5	1572	1509	368	1	1	0	656	35	18.9690721649	0.0662251655629
M1-1.M2-11.M3-14	1922	1509	18	1	1	0	656	35	0.927835051546	0.0662251655629
M1-1.M2-11.M3-12	1890	1510	50	0	0	0	657	35	2.57731958763	0.0
M1-1.M2-11.M3-13	1926	1510	14	0	0	0	657	35	0.721649484536	0.0
M1-1.M2-11.M3-6	1556	1509	384	1	1	0	656	35	19.793814433	0.0662251655629
M1-1.M2-11.M3-2	1633	1509	307	1	1	0	656	35	15.824742268	0.0662251655629
M1-1.M2-11.M3-3	1609	1509	331	1	1	0	656	35	17.0618556701	0.0662251655629
M1-1.M2-12.M3-8	1892	1509	39	1	8	0	658	35	2.01967892284	0.0662251655629
M1-1.M2-12.M3-9	1882	1509	49	1	7	0	659	35	2.53754531331	0.0662251655629
M1-1.M2-12.M3-18	1907	1509	24	1	8	0	658	35	1.24287933713	0.0662251655629
M1-1.M2-12.M3-15	1906	1510	25	0	8	0	658	35	1.29466597618	0.0
M1-1.M2-12.M3-11	1894	1508	37	2	8	0	658	35	1.91610564474	0.132450331126
M1-1.M2-12.M3-7	1905	1509	26	1	9	0	657	35	1.34645261523	0.0662251655629
M1-1.M2-12.M3-17	1905	1510	26	0	9	0	657	35	1.34645261523	0.0
M1-1.M2-12.M3-4	1621	1509	310	1	9	0	657	35	16.0538581046	0.0662251655629
M1-1.M2-12.M3-16	1917	1510	14	0	9	0	657	35	0.72501294666	0.0
M1-1.M2-12.M3-10	1893	1510	38	0	9	0	657	35	1.96789228379	0.0
M1-1.M2-12.M3-1	1678	1510	253	0	9	0	657	35	13.1020196789	0.0
M1-1.M2-12.M3-5	1567	1509	364	1	6	0	660	35	18.8503366132	0.0662251655629
M1-1.M2-12.M3-14	1913	1509	18	1	10	0	656	35	0.932159502848	0.0662251655629
M1-1.M2-12.M3-12	1884	1510	47	0	6	0	660	35	2.43397203521	0.0
M1-1.M2-12.M3-13	1917	1510	14	0	9	0	657	35	0.72501294666	0.0
M1-1.M2-12.M3-6	1550	1509	381	1	7	0	659	35	19.730709477	0.0662251655629
M1-1.M2-12.M3-2	1626	1509	305	1	8	0	658	35	15.7949249094	0.0662251655629
M1-1.M2-12.M3-3	1602	1509	329	1	8	0	658	35	17.0378042465	0.0662251655629
M1-1.M2-2.M3-8	1562	1509	33	1	338	0	664	35	2.06896551724	0.0662251655629
M1-1.M2-2.M3-9	1557	1509	38	1	332	0	670	35	2.38244514107	0.0662251655629
M1-1.M2-2.M3-18	1570	1509	25	1	345	0	657	35	1.56739811912	0.0662251655629
M1-1.M2-2.M3-15	1569	1510	26	0	345	0	657	35	1.63009404389	0.0
M1-1.M2-2.M3-11	1572	1508	23	2	330	0	672	35	1.44200626959	0.132450331126
M1-1.M2-2.M3-7	1578	1509	17	1	336	0	666	35	1.065830721	0.0662251655629
M1-1.M2-2.M3-17	1569	1510	26	0	345	0	657	35	1.63009404389	0.0
M1-1.M2-2.M3-4	1388	1509	207	1	242	0	760	35	12.9780564263	0.0662251655629
M1-1.M2-2.M3-16	1582	1510	13	0	344	0	658	35	0.815047021944	0.0
M1-1.M2-2.M3-10	1575	1510	20	0	327	0	675	35	1.2539184953	0.0
M1-1.M2-2.M3-1	1436	1510	159	0	251	0	751	35	9.96865203762	0.0
M1-1.M2-2.M3-5	1345	1509	250	1	228	0	774	35	15.6739811912	0.0662251655629
M1-1.M2-2.M3-14	1577	1509	18	1	346	0	656	35	1.12852664577	0.0662251655629
M1-1.M2-2.M3-12	1556	1510	39	0	334	0	668	35	2.44514106583	0.0
M1-1.M2-2.M3-13	1580	1510	15	0	346	0	656	35	0.940438871473	0.0
M1-1.M2-2.M3-6	1338	1509	257	1	219	0	783	35	16.1128526646	0.0662251655629
M1-1.M2-2.M3-2	1394	1509	201	1	240	0	762	35	12.6018808777	0.0662251655629
M1-1.M2-2.M3-3	1364	1509	231	1	246	0	756	35	14.4827586207	0.0662251655629
M1-1.M2-5.M3-8	1878	1509	36	0	22	0	661	36	1.88087774295	0.0
M1-1.M2-5.M3-9	1865	1508	49	1	24	1	659	35	2.56008359457	0.0662690523526
M1-1.M2-5.M3-18	1888	1509	26	0	27	0	656	36	1.35841170324	0.0
M1-1.M2-5.M3-15	1888	1509	26	0	26	1	657	35	1.35841170324	0.0
